close_auction_date,hammer_price_orig,hammer_price_usd,final_price,final_price_usd,low_estimate_orig,low_estimate_usd,high_estimate_orig,high_estimate_usd,auction_name,auction_location,auction_id,item_title,lotNumber,is_sold,curreny,artist,auction_url,item_url,auction_house,exhibited,provenance,literature,art_category,description,year_created,height,width,depth,area,unit,is_withdrawn,is_bought_in,is_signed,num_pieces,guarantee,art_type,medium,image_url
05/04/2023 15:48,800,null,1016,null,800,null,1200,null,An Haut Bohemian: Andrew Allfree,Paris,64442057-a66d-4a10-9267-e87ddc4ca79e,A white and ochre painted wood lamp base designed by Andrew Allfree (b. 1956) | Pied de lampe en bois peint blanc et ocre concu par Andrew Allfree (n. 1956),128,TRUE,EUR,,https://www.sothebys.com/en/buy/auction/2023/an-haut-bohemian-andrew-allfree,https://www.sothebys.com/en/buy/auction/2023/an-haut-bohemian-andrew-allfree/a-white-and-ochre-painted-wood-lamp-base-designed,Sothebys,,,,null,<p>A white and ochre painted wood lamp base designed by Andrew Allfree (b. 1956)</p><p><br></p><p>of classical amphora form</p><p><br></p><p>Height. 24 in</p><p><br></p><p>-------------------------------------------------------------</p><p><br></p><p>Pied de lampe en bois peint blanc et ocre concu par Andrew Allfree (n. 1956)</p><p><br></p><p>en forme d'amphore antique</p><p><br></p><p>Haut. 61 cm</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
05/04/2023 15:48,,null,,null,800,null,1200,null,An Haut Bohemian: Andrew Allfree,Paris,64442057-a66d-4a10-9267-e87ddc4ca79e,A pair of white painted wood lamp bases designed by Andrew Allfree (b.1956) | Paire de pieds de lampe en bois peint concue par Andrew Allfree (n. 1956),129,FALSE,EUR,,https://www.sothebys.com/en/buy/auction/2023/an-haut-bohemian-andrew-allfree,https://www.sothebys.com/en/buy/auction/2023/an-haut-bohemian-andrew-allfree/a-pair-of-white-painted-wood-lamp-bases-designed-2,Sothebys,,,,null,<p>A pair of white painted wood lamp bases designed by Andrew Allfree (b.1956)</p><p><br></p><p>the faceted lower sections with inset panels raised on brass bun feet</p><p><br></p><p>(2)</p><p><br></p><p>Height. 22 in</p><p><br></p><p>------------------------------------------------------------------------------------</p><p><br></p><p>Paire de pieds de lampe en bois peint concue par Andrew Allfree (n. 1956)</p><p><br></p><p>le corps a pans decore de medaillons sur quatre pieds-boules en laiton</p><p><br></p><p>(2)</p><p><br></p><p>Haut. 56 cm</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
05/04/2023 15:48,,null,,null,800,null,1200,null,An Haut Bohemian: Andrew Allfree,Paris,64442057-a66d-4a10-9267-e87ddc4ca79e,A pair of carved teak column lamp bases designed by Andrew Allfree (b.1956) | Paire de pieds de lampe colonne en teck sculpte concue par Andrew Allfree (n. 1956),130,FALSE,EUR,,https://www.sothebys.com/en/buy/auction/2023/an-haut-bohemian-andrew-allfree,https://www.sothebys.com/en/buy/auction/2023/an-haut-bohemian-andrew-allfree/a-pair-of-carved-teak-column-lamp-bases-designed,Sothebys,,,,null,<p>A pair of carved teak column lamp bases designed by Andrew Allfree (b.1956)</p><p><br></p><p>the sections of fluted column interspersed with blocks carved with Vitruvian scrolls</p><p><br></p><p>(2)</p><p><br></p><p>Height. 20 1/2 in</p><p><br></p><p>-----------------------------------------------------------------------------</p><p><br></p><p>Paire de pieds de lampe colonne en teck sculpte concue par Andrew Allfree (n. 1956)</p><p><br></p><p>les colonnes cannelees et intercalees avec des blocs graves de postes</p><p><br></p><p>(2)</p><p><br></p><p>Haut. 52 cm</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
05/04/2023 15:48,,null,,null,4000,null,6000,null,An Haut Bohemian: Andrew Allfree,Paris,64442057-a66d-4a10-9267-e87ddc4ca79e,A pair of Franco-Indian mahogany console-tables early 19th century | Paire de consoles en acajou travail franco-indien debut du XIXe siecle,131,FALSE,EUR,,https://www.sothebys.com/en/buy/auction/2023/an-haut-bohemian-andrew-allfree,https://www.sothebys.com/en/buy/auction/2023/an-haut-bohemian-andrew-allfree/a-pair-of-franco-indian-mahogany-console-tables,Sothebys,,,,null,<p>A pair of Franco-Indian mahogany console-tables early 19<sup>th</sup> century</p><p><br></p><p>with a mirror background with a grey marble top</p><p><br></p><p>(2)</p><p><br></p><p>Height. 37  1/2 in width. 52 in prof. 22  1/4 in</p><p><br></p><p>-----------------------------------------------------------------------------------------------</p><p><br></p><p>Paire de consoles en acajou travail franco-indien debut du XIXe siecle</p><p>&nbsp;</p><p>l'arriere en miroir dessus de marbre gris</p><p><br></p><p>(2)</p><p>&nbsp;</p><p>Haut. 955 cm larg. 132 cm prof. 565 cm</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
05/04/2023 15:48,,null,,null,3000,null,5000,null,An Haut Bohemian: Andrew Allfree,Paris,64442057-a66d-4a10-9267-e87ddc4ca79e,A Charles X rosewood and holly marquetry gueridon table circa 1825 | Gueridon en marqueterie de palissandre et de houx d'epoque Charles X vers 1825,132,FALSE,EUR,,https://www.sothebys.com/en/buy/auction/2023/an-haut-bohemian-andrew-allfree,https://www.sothebys.com/en/buy/auction/2023/an-haut-bohemian-andrew-allfree/a-charles-x-rosewood-and-holly-marquetry-gueridon,Sothebys,,,,null,<p>A Charles X rosewood and holly marquetry gueridon table circa 1825</p><p><br></p><p>on castors with a grey veined marble top</p><p><br></p><p>Height. 28 1/3 in</p><p><br></p><p>----------------------------------------------------------------------------------------------------------------------------------------------------------------</p><p><br></p><p>Gueridon en marqueterie de palissandre et de houx d'epoque Charles X vers 1825</p><p><br></p><p>le pietement tripode termine par des roulettes le fut soutenant un plateau de marbre gris veine</p><p><br></p><p>Haut. 72 cm&nbsp;</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
05/04/2023 15:48,,null,,null,6000,null,9000,null,An Haut Bohemian: Andrew Allfree,Paris,64442057-a66d-4a10-9267-e87ddc4ca79e,A pair of very large French cast iron vases mid-19th century | Paire de vases grands en fer forge France milieu du XIXe siecle,133,FALSE,EUR,,https://www.sothebys.com/en/buy/auction/2023/an-haut-bohemian-andrew-allfree,https://www.sothebys.com/en/buy/auction/2023/an-haut-bohemian-andrew-allfree/a-pair-of-very-large-french-cast-iron-vases-mid,Sothebys,,,,null,<p>A pair of very large French painted cast iron vases mid-19<sup>th</sup> century</p><p><br></p><p>of campana shape with two handles with masks</p><p><br></p><p>(2)</p><p><br></p><p>Height. 53 in diam. 46 1/2 cm</p><p><br></p><p>----------------------------------------------------------------------------------------------------------------------------------------------------------------</p><p><br></p><p>Paire de vases grands en fer forge France milieu du XIXe siecle</p><p><br></p><p>sur piedouche la base des anses ornee de mascarons</p><p><br></p><p>(2)</p><p><br></p><p>Haut. 135 cm diam. 118 cm</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
05/04/2023 15:48,3800,null,4826,null,4000,null,6000,null,An Haut Bohemian: Andrew Allfree,Paris,64442057-a66d-4a10-9267-e87ddc4ca79e,A Louis XV Aubusson tapestry  mid-18th century | Tapisserie d'Aubusson d'epoque Louis XV milieu du XVIIIe siecle ,134,FALSE,EUR,,https://www.sothebys.com/en/buy/auction/2023/an-haut-bohemian-andrew-allfree,https://www.sothebys.com/en/buy/auction/2023/an-haut-bohemian-andrew-allfree/a-louis-xv-aubusson-tapestry-mid-18th-century,Sothebys,,,,null,<p>A Louis XV Aubusson tapestry mid-18th century&nbsp;</p><p><br></p><p>representing a triumph border lacking</p><p><br></p><p>Height. 87 in width. 126 in</p><p><br></p><p>---------------------------------------------------------------------</p><p><br></p><p>Tapisserie d'Aubusson d'epoque Louis XV milieu du XVIIIe siecle</p><p><br></p><p>representant une scene de triomphe bordure manquante</p><p><br></p><p>Haut. 221 cm larg. 320 cm</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
05/04/2023 15:48,,null,,null,2000,null,3000,null,An Haut Bohemian: Andrew Allfree,Paris,64442057-a66d-4a10-9267-e87ddc4ca79e,An Anglo-Indian ebonised centre table circa 1900 | Table de milieu en ebene travail anglo-indien vers 1900,135,FALSE,EUR,,https://www.sothebys.com/en/buy/auction/2023/an-haut-bohemian-andrew-allfree,https://www.sothebys.com/en/buy/auction/2023/an-haut-bohemian-andrew-allfree/an-anglo-indian-ebonised-centre-table-circa-1900,Sothebys,,,,null,<p>An Anglo-Indian ebonised centre table early 20th century in the manner of Robert Tor Russell</p><p><br></p><p>with a green marble top possibly <em>verde di Corsica</em></p><p><br></p><p>Height. 31 in width. 41 1/4 in depth. 20 in</p><p><br></p><p>--------------------------------------------------------------------------------</p><p><br></p><p>Table de milieu en ebene travail anglo-indien debut du XXeme siecle dans le gout de Robert Tor Russel</p><p><br></p><p>dessus de marbre vert fonce veine peut-etre <em>verde di Corsica</em></p><p><br></p><p>Haut. 79 cm larg. 105 cm prof. 505 cm</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
05/04/2023 15:48,3000,null,3810,null,3000,null,5000,null,An Haut Bohemian: Andrew Allfree,Paris,64442057-a66d-4a10-9267-e87ddc4ca79e,A French walnut centre table with specimen marble top mid-19th century | Table de milieu en noyer et marbre specimen France milieu du XIXe siecle ,136,TRUE,EUR,,https://www.sothebys.com/en/buy/auction/2023/an-haut-bohemian-andrew-allfree,https://www.sothebys.com/en/buy/auction/2023/an-haut-bohemian-andrew-allfree/a-french-walnut-centre-table-with-specimen-marble,Sothebys,,,,null,<p>A French walnut centre table with a specimen marble top 19th century</p><p><br></p><p>Height. 30 in width. 25  1/2 in depth. 16  1/2 in</p><p><br></p><p>-----------------------------------------------------------------------------------------------</p><p><br></p><p>Table de milieu en noyer et marbre specimen France milieu du XIXe siecle&nbsp;</p><p><br></p><p>Haut. 76 cm larg. 65 cm prof. 42 cm</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
05/04/2023 15:48,,null,,null,2000,null,3000,null,An Haut Bohemian: Andrew Allfree,Paris,64442057-a66d-4a10-9267-e87ddc4ca79e,A Neapolitan mahogany console table 19th century | Console en acajou travail napolitain XIXe siecle,137,FALSE,EUR,,https://www.sothebys.com/en/buy/auction/2023/an-haut-bohemian-andrew-allfree,https://www.sothebys.com/en/buy/auction/2023/an-haut-bohemian-andrew-allfree/a-neapolitan-mahogany-console-table-19th-century,Sothebys,,,,null,<p>A Neapolitan mahogany console table 19th century</p><p><br></p><p>the gadrooned border above volute and foliate carving and the front legs terminating in paw feet with a yellow marble top</p><p><br></p><p>Height. 35 in width. 72 1/4 in depth. 22 in</p><p><br></p><p>---------------------------------------------------------------------------------</p><p><br></p><p>Console en acajou travail napolitain XIXe siecle</p><p><br></p><p>a bordure de godrons decoree de volutes et de feuillages avec des pieds-griffes  dessus de marbre jaune</p><p><br></p><p>Haut. 89 cm larg. 1835 cm prof. 55 cm</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
05/04/2023 15:48,,null,,null,2000,null,3000,null,An Haut Bohemian: Andrew Allfree,Paris,64442057-a66d-4a10-9267-e87ddc4ca79e,A George II walnut winged armchair mid-18th century | Bergere en gondole en noyer d'epoque George II milieu du XVIIIe siecle ,138,FALSE,EUR,,https://www.sothebys.com/en/buy/auction/2023/an-haut-bohemian-andrew-allfree,https://www.sothebys.com/en/buy/auction/2023/an-haut-bohemian-andrew-allfree/a-george-ii-walnut-winged-armchair-mid-18th,Sothebys,,,,null,<p>A George II walnut winged armchair mid-18th century&nbsp;</p><p>&nbsp;</p><p>without upholstery&nbsp;&nbsp;</p><p>&nbsp;</p><p>Height. 47 5/8 in width. 35  1/2 in&nbsp;</p><p>&nbsp;</p><p>&nbsp;-----------------------------------------------------------------------------------------</p><p><br></p><p>Bergere en gondole en noyer d'epoque George II milieu du XVIIIe siecle&nbsp;</p><p>&nbsp;</p><p>sans garniture</p><p>&nbsp;</p><p>Haut. 121 cm larg. 90 cm&nbsp;</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
05/04/2023 15:48,,null,,null,3000,null,5000,null,An Haut Bohemian: Andrew Allfree,Paris,64442057-a66d-4a10-9267-e87ddc4ca79e,A Regency giltwood console table early 19th century | Console en bois dore d'epoque Regency debut du XIXe siecle,139,FALSE,EUR,,https://www.sothebys.com/en/buy/auction/2023/an-haut-bohemian-andrew-allfree,https://www.sothebys.com/en/buy/auction/2023/an-haut-bohemian-andrew-allfree/a-regency-giltwood-console-table-early-19th,Sothebys,,,,null,<p>A Regency giltwood console table early 19th century</p><p><br></p><p>resting on lions paw feet with a white marble top</p><p><br></p><p>Height. 33 4/5 in width. 34 1/5 in depth. 14 1/3 in</p><p><br></p><p>------------------------------------------------------------------------------------</p><p><br></p><p>Console en bois dore d'epoque Regency debut du XIXe siecle</p><p><br></p><p>les montants en pattes de lions dessus de marbre blanc</p><p><br></p><p>Haut. 86 cm larg. 87 cm prof. 365 cm</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
05/04/2023 15:48,2400,null,3048,null,2000,null,3000,null,An Haut Bohemian: Andrew Allfree,Paris,64442057-a66d-4a10-9267-e87ddc4ca79e,A Dutch ripple-moulded ebonised mirror 17th century | Miroir en bois noirci Hollande XVIIe siecle,140,TRUE,EUR,,https://www.sothebys.com/en/buy/auction/2023/an-haut-bohemian-andrew-allfree,https://www.sothebys.com/en/buy/auction/2023/an-haut-bohemian-andrew-allfree/a-dutch-ripple-moulded-ebonised-mirror-17th,Sothebys,,,,null,<p>A Dutch ripple-moulded ebonised mirror 17<sup>th</sup> century</p><p><br></p><p>Height. 22 3/4 in width. 20 1/2 in</p><p><br></p><p>--------------------------------------------------------------------------------------------------------------------</p><p><br></p><p>Miroir en bois noirci Hollande XVIIe siecle</p><p><br></p><p>Haut. 58 cm larg. 52 cm</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
05/04/2023 15:48,,null,,null,2000,null,3000,null,An Haut Bohemian: Andrew Allfree,Paris,64442057-a66d-4a10-9267-e87ddc4ca79e,A pair of Ceylonese ebony chairs early 19th century | Paire de chaises cannees en ebene Ceylan debut du XIXe siecle,141,FALSE,EUR,,https://www.sothebys.com/en/buy/auction/2023/an-haut-bohemian-andrew-allfree,https://www.sothebys.com/en/buy/auction/2023/an-haut-bohemian-andrew-allfree/a-pair-of-ceylonese-ebony-chairs-early-19th,Sothebys,,,,null,<p>A pair of Ceylonese ebony chairs early 19th century</p><p><br></p><p>in 17th century style with caned seats and with spiraled legs and stretchers</p><p><br></p><p>(2)</p><p><br></p><p>Height. 35 1/2 in width. 19 1/2 in</p><p><br></p><p>-----------------------------------------------------------------------------</p><p><br></p><p>Paire de chaises cannees en ebene Ceylan debut du XIXe siecle</p><p><br></p><p>les assises cannees les montants torsades</p><p><br></p><p>(2)</p><p><br></p><p>Haut. 90 cm larg. 495 cm</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
05/04/2023 15:48,2200,null,2794,null,2000,null,3000,null,An Haut Bohemian: Andrew Allfree,Paris,64442057-a66d-4a10-9267-e87ddc4ca79e,A set of four cut-glass photophores modern | Suite de quatre photophores en verre taille moderne,142,TRUE,EUR,,https://www.sothebys.com/en/buy/auction/2023/an-haut-bohemian-andrew-allfree,https://www.sothebys.com/en/buy/auction/2023/an-haut-bohemian-andrew-allfree/a-set-of-four-cut-glass-photophores-modern-suite,Sothebys,,,,null,<p>A set of four cut glass photophores modern</p><p><br></p><p>on an octagonal base</p><p><br></p><p>(4)</p><p><br></p><p>Height. 17 3/4 in</p><p><br></p><p>----------------------------------------------------------------------------------------------------------------------------------------------------------------</p><p><br></p><p>Suite de quatre photophores en verre taille moderne</p><p><br></p><p>reposant sur une base octogonale</p><p><br></p><p>(4)</p><p><br></p><p>Haut. 455 cm</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
05/04/2023 15:48,2000,null,2540,null,2000,null,3000,null,An Haut Bohemian: Andrew Allfree,Paris,64442057-a66d-4a10-9267-e87ddc4ca79e,A set of six glass and metal-mounted photophores modern | Ensemble de six photophores en verre et monture de metal moderne,143,TRUE,EUR,,https://www.sothebys.com/en/buy/auction/2023/an-haut-bohemian-andrew-allfree,https://www.sothebys.com/en/buy/auction/2023/an-haut-bohemian-andrew-allfree/a-set-of-six-glass-and-metal-mounted-photophores,Sothebys,,,,null,<p>A set of six glass and metal-mounted photophores modern</p><p><br></p><p>baluster shape stand on a hexagonal foot</p><p><br></p><p>(6)</p><p><br></p><p>Height. 22  3/4 in diam. 7  3/4 in</p><p><br></p><p>-----------------------------------------------------------------------------------</p><p><br></p><p>Ensemble de six photophores en verre et monture de metal moderne</p><p><br></p><p>de forme balustre reposant sur un pied hexagonal</p><p><br></p><p>(6)</p><p><br></p><p>Haut. 58 cm diam. 20 cm</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
05/04/2023 15:48,2400,null,3048,null,2000,null,3000,null,An Haut Bohemian: Andrew Allfree,Paris,64442057-a66d-4a10-9267-e87ddc4ca79e,A set of four ebony side tables circa 2000 | Ensemble de quatre tables basses en ebene vers 2000,144,TRUE,EUR,,https://www.sothebys.com/en/buy/auction/2023/an-haut-bohemian-andrew-allfree,https://www.sothebys.com/en/buy/auction/2023/an-haut-bohemian-andrew-allfree/a-set-of-four-ebony-side-tables-circa-2000,Sothebys,,,,null,<p>A set of four of ebony side tables circa 2000</p><p><br></p><p>(4)</p><p><br></p><p>Height. 18 in width. 24 in</p><p>&nbsp;</p><p>-----------------------------------------------------------------------------------------------</p><p>&nbsp;</p><p>Ensemble de quatre tables basses en ebene vers 2000</p><p><br></p><p>(4)</p><p>&nbsp;</p><p>Haut. 46 cm larg. 61 cm&nbsp;</p>,null,null,null,null,null,null,null,null,null,null,null,null,null,null
